"GEO_ID","NAME","S1602_C01_001E","S1602_C01_001M","S1602_C01_002E","S1602_C01_002M","S1602_C01_003E","S1602_C01_003M","S1602_C01_004E","S1602_C01_004M","S1602_C01_005E","S1602_C01_005M","S1602_C02_001E","S1602_C02_001M","S1602_C02_002E","S1602_C02_002M","S1602_C02_003E","S1602_C02_003M","S1602_C02_004E","S1602_C02_004M","S1602_C02_005E","S1602_C02_005M","S1602_C03_001E","S1602_C03_001M","S1602_C03_002E","S1602_C03_002M","S1602_C03_003E","S1602_C03_003M","S1602_C03_004E","S1602_C03_004M","S1602_C03_005E","S1602_C03_005M","S1602_C04_001E","S1602_C04_001M","S1602_C04_002E","S1602_C04_002M","S1602_C04_003E","S1602_C04_003M","S1602_C04_004E","S1602_C04_004M","S1602_C04_005E","S1602_C04_005M"
"id","Geographic Area Name","Estimate!!Total!!All households","Margin of Error!!Total!!All households","Estimate!!Total!!All households!!Households speaking --!!Spanish","Margin of Error!!Total!!All households!!Households speaking --!!Spanish","Estimate!!Total!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Total!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Total!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Total!!All households!!Households speaking --!!Other languages","Margin of Error!!Total!!All households!!Households speaking --!!Other languages","Estimate!!Percent!!All households","Margin of Error!!Percent!!All households","Estimate!!Percent!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent!!All households!!Households speaking --!!Spanish","Estimate!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent!!All households!!Households speaking --!!Other languages","Estimate!!Limited English-speaking households!!All households","Margin of Error!!Limited English-speaking households!!All households","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Limited English-speaking households!!All households!!Households speaking --!!Other languages","Estimate!!Percent limited English-speaking households!!All households","Margin of Error!!Percent limited English-speaking households!!All households","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Spanish","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other Indo-European languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Asian and Pacific Island languages","Estimate!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages","Margin of Error!!Percent limited English-speaking households!!All households!!Households speaking --!!Other languages"
"1400000US17043844002","Census Tract 8440.02, DuPage County, Illinois","1413","62","20","22","94","76","24","23","11","17","(X)","(X)","1.4","1.5","6.7","5.4","1.7","1.6","0.8","1.2","18","20","0","11","0","11","7","11","11","17","1.3","1.4","0.0","63.7","0.0","26.8","29.2","43.2","100.0","85.9"
"1400000US17043844100","Census Tract 8441, DuPage County, Illinois","1359","75","72","45","101","54","40","38","0","11","(X)","(X)","5.3","3.3","7.4","3.9","2.9","2.8","0.0","2.2","0","11","0","11","0","11","0","11","0","11","0.0","2.2","0.0","32.7","0.0","25.3","0.0","45.1","-","**"
"1400000US17043844201","Census Tract 8442.01, DuPage County, Illinois","1910","143","101","46","176","85","83","70","60","61","(X)","(X)","5.3","2.4","9.2","4.3","4.3","3.7","3.1","3.2","47","45","0","16","47","45","0","16","0","16","2.5","2.3","0.0","25.3","26.7","20.8","0.0","29.5","0.0","36.7"
"1400000US17043844202","Census Tract 8442.02, DuPage County, Illinois","911","44","26","18","98","35","11","13","26","30","(X)","(X)","2.9","2.0","10.8","3.7","1.2","1.4","2.9","3.2","20","15","10","11","10","11","0","11","0","11","2.2","1.7","38.5","34.9","10.2","11.2","0.0","85.9","0.0","55.9"
"1400000US17043844301","Census Tract 8443.01, DuPage County, Illinois","3329","159","66","52","624","193","217","116","47","44","(X)","(X)","2.0","1.6","18.7","5.5","6.5","3.5","1.4","1.3","203","119","0","16","97","99","106","89","0","16","6.1","3.5","0.0","34.6","15.5","14.0","48.8","27.9","0.0","41.6"
"1400000US17043844304","Census Tract 8443.04, DuPage County, Illinois","1698","90","92","68","325","95","333","106","24","26","(X)","(X)","5.4","4.0","19.1","5.4","19.6","6.0","1.4","1.6","140","69","0","11","69","42","71","55","0","11","8.2","4.1","0.0","27.2","21.2","13.2","21.3","16.4","0.0","58.2"
"1400000US17043844305","Census Tract 8443.05, DuPage County, Illinois","1861","156","56","46","369","143","134","66","0","11","(X)","(X)","3.0","2.5","19.8","7.5","7.2","3.6","0.0","1.6","50","40","0","11","6","9","44","39","0","11","2.7","2.1","0.0","38.1","1.6","2.6","32.8","24.8","-","**"
"1400000US17043844306","Census Tract 8443.06, DuPage County, Illinois","1676","130","203","69","323","90","113","63","41","40","(X)","(X)","12.1","4.2","19.3","5.0","6.7","3.7","2.4","2.4","113","68","11","18","79","59","23","25","0","11","6.7","4.0","5.4","8.7","24.5","16.5","20.4","19.9","0.0","44.5"
"1400000US17043844307","Census Tract 8443.07, DuPage County, Illinois","1395","99","97","34","270","87","85","50","26","27","(X)","(X)","7.0","2.4","19.4","6.1","6.1","3.6","1.9","1.9","62","49","0","11","62","49","0","11","0","11","4.4","3.4","0.0","26.1","23.0","16.5","0.0","28.9","0.0","55.9"
"1400000US17043844401","Census Tract 8444.01, DuPage County, Illinois","1249","106","32","30","78","44","42","32","9","14","(X)","(X)","2.6","2.4","6.2","3.4","3.4","2.5","0.7","1.1","0","11","0","11","0","11","0","11","0","11","0.0","2.4","0.0","50.4","0.0","30.9","0.0","44.0","0.0","95.0"
"1400000US17043844402","Census Tract 8444.02, DuPage County, Illinois","1887","114","120","71","303","87","175","68","50","36","(X)","(X)","6.4","3.7","16.1","4.7","9.3","3.5","2.6","1.9","99","58","44","53","13","15","36","28","6","10","5.2","3.0","36.7","32.2","4.3","4.9","20.6","14.3","12.0","20.3"
"1400000US17043844501","Census Tract 8445.01, DuPage County, Illinois","1498","100","145","60","260","81","46","32","4","8","(X)","(X)","9.7","4.0","17.4","5.4","3.1","2.1","0.3","0.5","44","31","5","8","39","30","0","11","0","11","2.9","2.1","3.4","5.9","15.0","11.9","0.0","42.0","0.0","100.0"
"1400000US17043844502","Census Tract 8445.02, DuPage County, Illinois","1593","114","10","16","230","72","183","63","10","15","(X)","(X)","0.6","1.0","14.4","4.5","11.5","4.0","0.6","0.9","56","50","0","11","9","14","47","48","0","11","3.5","3.1","0.0","90.1","3.9","6.0","25.7","20.5","0.0","90.1"
"1400000US17043844601","Census Tract 8446.01, DuPage County, Illinois","1845","123","88","41","208","68","83","51","8","12","(X)","(X)","4.8","2.2","11.3","3.7","4.5","2.8","0.4","0.7","25","25","0","11","10","15","15","20","0","11","1.4","1.4","0.0","28.2","4.8","7.3","18.1","25.2","0.0","100.0"
"1400000US17043844602","Census Tract 8446.02, DuPage County, Illinois","2007","100","79","46","290","87","131","51","31","43","(X)","(X)","3.9","2.3","14.4","4.4","6.5","2.5","1.5","2.1","80","41","18","19","43","34","19","20","0","11","4.0","2.0","22.8","22.4","14.8","12.1","14.5","15.3","0.0","51.2"
"1400000US17043844701","Census Tract 8447.01, DuPage County, Illinois","1586","84","46","40","192","65","9","14","0","11","(X)","(X)","2.9","2.5","12.1","4.2","0.6","0.9","0.0","1.9","33","30","12","18","21","24","0","11","0","11","2.1","1.9","26.1","32.5","10.9","12.3","0.0","95.0","-","**"
"1400000US17043844702","Census Tract 8447.02, DuPage County, Illinois","1900","117","96","56","137","86","176","45","24","30","(X)","(X)","5.1","2.9","7.2","4.4","9.3","2.4","1.3","1.6","75","36","0","16","0","16","75","36","0","16","3.9","1.9","0.0","26.3","0.0","19.5","42.6","18.3","0.0","58.2"
"1400000US17043844801","Census Tract 8448.01, DuPage County, Illinois","1522","82","20","22","84","54","48","31","0","11","(X)","(X)","1.3","1.5","5.5","3.5","3.2","2.0","0.0","1.9","8","14","0","11","8","14","0","11","0","11","0.5","0.9","0.0","63.7","9.5","13.6","0.0","41.1","-","**"
"1400000US17043844802","Census Tract 8448.02, DuPage County, Illinois","1324","113","59","37","51","34","32","42","16","17","(X)","(X)","4.5","2.8","3.9","2.6","2.4","3.1","1.2","1.3","8","11","0","11","8","11","0","11","0","11","0.6","0.8","0.0","37.0","15.7","21.2","0.0","50.4","0.0","71.2"
"1400000US17043844901","Census Tract 8449.01, DuPage County, Illinois","1433","82","63","46","108","66","71","64","7","12","(X)","(X)","4.4","3.2","7.5","4.6","5.0","4.4","0.5","0.8","35","32","21","28","7","11","0","11","7","12","2.4","2.3","33.3","38.6","6.5","10.7","0.0","33.0","100.0","100.0"
"1400000US17043844902","Census Tract 8449.02, DuPage County, Illinois","1635","87","78","63","119","53","47","48","0","11","(X)","(X)","4.8","3.8","7.3","3.2","2.9","2.9","0.0","1.8","77","58","17","20","21","24","39","46","0","11","4.7","3.5","21.8","28.3","17.6","19.6","83.0","32.3","-","**"
"1400000US17043845000","Census Tract 8450, DuPage County, Illinois","2294","101","233","115","62","58","44","35","32","39","(X)","(X)","10.2","5.1","2.7","2.5","1.9","1.5","1.4","1.7","82","88","67","85","0","16","0","16","15","27","3.6","3.9","28.8","30.9","0.0","36.0","0.0","43.0","46.9","53.1"
"1400000US17043845100","Census Tract 8451, DuPage County, Illinois","2198","166","154","82","117","65","67","42","0","16","(X)","(X)","7.0","3.6","5.3","2.9","3.0","1.9","0.0","1.4","20","32","20","32","0","16","0","16","0","16","0.9","1.4","13.0","20.7","0.0","22.4","0.0","34.3","-","**"
"1400000US17043845200","Census Tract 8452, DuPage County, Illinois","1588","87","33","31","115","54","66","32","10","15","(X)","(X)","2.1","2.0","7.2","3.4","4.2","2.0","0.6","0.9","22","23","0","16","12","18","10","14","0","16","1.4","1.5","0.0","49.6","10.4","15.6","15.2","19.8","0.0","90.1"
"1400000US17043845300","Census Tract 8453, DuPage County, Illinois","1001","64","17","16","58","26","27","21","0","11","(X)","(X)","1.7","1.6","5.8","2.6","2.7","2.1","0.0","2.9","0","11","0","11","0","11","0","11","0","11","0.0","2.9","0.0","69.1","0.0","37.4","0.0","54.8","-","**"
"1400000US17043845401","Census Tract 8454.01, DuPage County, Illinois","1454","97","64","58","167","80","164","52","53","41","(X)","(X)","4.4","4.0","11.5","5.4","11.3","3.5","3.6","2.9","66","35","0","11","27","25","39","26","0","11","4.5","2.3","0.0","35.3","16.2","15.1","23.8","14.4","0.0","39.1"
"1400000US17043845402","Census Tract 8454.02, DuPage County, Illinois","1135","74","34","26","132","65","201","58","24","28","(X)","(X)","3.0","2.3","11.6","5.7","17.7","5.1","2.1","2.5","37","39","0","11","0","11","37","39","0","11","3.3","3.4","0.0","48.9","0.0","20.2","18.4","18.2","0.0","58.2"
"1400000US17043845502","Census Tract 8455.02, DuPage County, Illinois","2554","219","143","86","393","133","145","117","146","111","(X)","(X)","5.6","3.4","15.4","5.4","5.7","4.5","5.7","4.3","41","42","0","11","41","42","0","11","0","11","1.6","1.7","0.0","18.8","10.4","10.1","0.0","18.6","0.0","18.5"
"1400000US17043845505","Census Tract 8455.05, DuPage County, Illinois","1569","105","156","59","248","82","133","48","17","22","(X)","(X)","9.9","3.6","15.8","5.1","8.5","3.1","1.1","1.4","88","63","35","56","21","20","32","28","0","11","5.6","4.0","22.4","31.0","8.5","8.3","24.1","18.4","0.0","69.1"
"1400000US17043845506","Census Tract 8455.06, DuPage County, Illinois","1755","103","265","104","205","81","86","41","40","37","(X)","(X)","15.1","5.8","11.7","4.5","4.9","2.3","2.3","2.1","213","106","108","80","77","68","28","21","0","11","12.1","6.0","40.8","22.3","37.6","26.4","32.6","21.4","0.0","45.1"
"1400000US17043845507","Census Tract 8455.07, DuPage County, Illinois","1332","68","76","58","89","60","61","39","32","30","(X)","(X)","5.7","4.3","6.7","4.5","4.6","2.9","2.4","2.3","52","50","0","11","24","38","22","32","6","9","3.9","3.8","0.0","31.4","27.0","35.5","36.1","41.7","18.8","35.3"
"1400000US17043845508","Census Tract 8455.08, DuPage County, Illinois","1737","108","11","18","263","92","166","46","43","32","(X)","(X)","0.6","1.0","15.1","5.1","9.6","2.8","2.5","1.8","45","39","0","11","25","24","13","20","7","12","2.6","2.3","0.0","85.9","9.5","8.7","7.8","12.5","16.3","31.2"
"1400000US17043845509","Census Tract 8455.09, DuPage County, Illinois","1237","74","35","31","136","66","318","83","20","33","(X)","(X)","2.8","2.5","11.0","5.5","25.7","6.9","1.6","2.6","72","42","7","11","0","11","65","42","0","11","5.8","3.4","20.0","33.1","0.0","19.7","20.4","12.1","0.0","63.7"
"1400000US17043845510","Census Tract 8455.10, DuPage County, Illinois","1514","119","58","43","281","98","228","85","0","11","(X)","(X)","3.8","2.8","18.6","6.3","15.1","5.4","0.0","2.0","152","82","10","17","84","72","58","45","0","11","10.0","5.3","17.2","27.6","29.9","20.7","25.4","15.4","-","**"
"1400000US17043845601","Census Tract 8456.01, DuPage County, Illinois","1711","91","168","80","152","58","42","22","0","11","(X)","(X)","9.8","4.7","8.9","3.4","2.5","1.3","0.0","1.7","62","44","26","29","12","18","24","25","0","11","3.6","2.6","15.5","18.6","7.9","11.6","57.1","50.2","-","**"
"1400000US17043845602","Census Tract 8456.02, DuPage County, Illinois","2063","113","55","34","102","45","80","37","0","11","(X)","(X)","2.7","1.7","4.9","2.2","3.9","1.8","0.0","1.4","31","29","0","11","0","11","31","29","0","11","1.5","1.4","0.0","38.4","0.0","25.1","38.8","35.3","-","**"
"1400000US17043845701","Census Tract 8457.01, DuPage County, Illinois","1475","57","44","36","161","56","47","32","0","11","(X)","(X)","3.0","2.4","10.9","3.8","3.2","2.2","0.0","2.0","33","24","8","12","25","20","0","11","0","11","2.2","1.6","18.2","27.4","15.5","12.3","0.0","41.6","-","**"
"1400000US17043845702","Census Tract 8457.02, DuPage County, Illinois","1657","88","70","46","151","61","63","32","42","61","(X)","(X)","4.2","2.8","9.1","3.6","3.8","1.9","2.5","3.7","16","18","0","11","8","11","8","14","0","11","1.0","1.1","0.0","33.3","5.3","7.9","12.7","20.3","0.0","44.0"
"1400000US17043845703","Census Tract 8457.03, DuPage County, Illinois","1997","88","132","83","223","82","165","59","8","12","(X)","(X)","6.6","4.1","11.2","4.0","8.3","2.9","0.4","0.6","174","81","64","56","73","45","37","41","0","11","8.7","4.0","48.5","30.7","32.7","21.6","22.4","22.7","0.0","100.0"
"1400000US17043845704","Census Tract 8457.04, DuPage County, Illinois","2061","89","99","93","295","149","50","41","0","11","(X)","(X)","4.8","4.5","14.3","7.3","2.4","2.0","0.0","1.4","153","124","0","11","153","124","0","11","0","11","7.4","6.1","0.0","25.7","51.9","29.3","0.0","40.3","-","**"
"1400000US17043845802","Census Tract 8458.02, DuPage County, Illinois","1597","52","66","51","282","88","71","38","27","29","(X)","(X)","4.1","3.2","17.7","5.5","4.4","2.4","1.7","1.8","86","55","24","36","38","32","8","12","16","25","5.4","3.5","36.4","43.2","13.5","10.4","11.3","16.4","59.3","53.0"
"1400000US17043845803","Census Tract 8458.03, DuPage County, Illinois","1957","153","206","252","112","70","103","81","12","19","(X)","(X)","10.5","12.8","5.7","3.6","5.3","4.2","0.6","1.0","70","53","12","21","47","49","11","17","0","16","3.6","2.7","5.8","13.3","42.0","26.0","10.7","20.4","0.0","82.3"
"1400000US17043845805","Census Tract 8458.05, DuPage County, Illinois","1544","83","18","21","330","99","42","30","27","29","(X)","(X)","1.2","1.3","21.4","6.1","2.7","1.9","1.7","1.9","108","68","0","11","99","67","9","14","0","11","7.0","4.3","0.0","67.2","30.0","17.1","21.4","29.6","0.0","54.8"
"1400000US17043845807","Census Tract 8458.07, DuPage County, Illinois","2572","111","76","61","312","138","107","67","0","16","(X)","(X)","3.0","2.4","12.1","5.4","4.2","2.6","0.0","1.2","16","28","0","16","0","16","16","28","0","16","0.6","1.1","0.0","31.4","0.0","9.2","15.0","27.1","-","**"
"1400000US17043845808","Census Tract 8458.08, DuPage County, Illinois","1172","77","68","41","170","56","167","44","17","17","(X)","(X)","5.8","3.6","14.5","4.4","14.2","3.5","1.5","1.5","21","22","0","11","9","14","12","17","0","11","1.8","1.8","0.0","33.9","5.3","8.4","7.2","10.0","0.0","69.1"
"1400000US17043845809","Census Tract 8458.09, DuPage County, Illinois","1587","84","12","18","164","58","153","54","20","21","(X)","(X)","0.8","1.2","10.3","3.8","9.6","3.3","1.3","1.4","63","37","0","11","18","21","45","31","0","11","4.0","2.3","0.0","82.3","11.0","12.5","29.4","19.4","0.0","63.7"
"1400000US17043845810","Census Tract 8458.10, DuPage County, Illinois","1791","104","99","60","255","80","78","52","57","51","(X)","(X)","5.5","3.3","14.2","4.5","4.4","2.9","3.2","2.9","126","62","12","20","78","53","36","42","0","11","7.0","3.4","12.1","18.0","30.6","17.9","46.2","36.4","0.0","37.7"
"1400000US17043845811","Census Tract 8458.11, DuPage County, Illinois","1523","87","86","63","217","85","80","43","21","23","(X)","(X)","5.6","4.1","14.2","5.4","5.3","2.8","1.4","1.5","14","21","0","11","0","11","14","21","0","11","0.9","1.4","0.0","28.7","0.0","12.9","17.5","22.8","0.0","62.2"
"1400000US17043845901","Census Tract 8459.01, DuPage County, Illinois","1184","88","35","34","285","96","92","46","46","41","(X)","(X)","3.0","2.9","24.1","8.1","7.8","3.8","3.9","3.5","20","24","0","11","0","11","20","24","0","11","1.7","2.0","0.0","48.2","0.0","10.0","21.7","23.2","0.0","42.0"
"1400000US17043845902","Census Tract 8459.02, DuPage County, Illinois","1354","106","6","17","210","79","101","51","71","54","(X)","(X)","0.4","1.3","15.5","5.8","7.5","3.8","5.2","4.0","7","11","0","11","0","11","7","11","0","11","0.5","0.8","0.0","100.0","0.0","13.3","6.9","12.1","0.0","33.0"
"1400000US17043846002","Census Tract 8460.02, DuPage County, Illinois","2562","165","109","67","147","100","57","47","58","76","(X)","(X)","4.3","2.6","5.7","3.9","2.2","1.9","2.3","3.0","23","29","0","11","0","11","12","22","11","19","0.9","1.1","0.0","23.7","0.0","18.4","21.1","36.0","19.0","48.4"
"1400000US17043846003","Census Tract 8460.03, DuPage County, Illinois","1875","96","64","41","125","69","87","49","8","13","(X)","(X)","3.4","2.2","6.7","3.8","4.6","2.5","0.4","0.7","23","24","9","13","0","11","14","21","0","11","1.2","1.3","14.1","21.2","0.0","21.1","16.1","22.2","0.0","100.0"
"1400000US17043846004","Census Tract 8460.04, DuPage County, Illinois","1518","116","38","39","81","51","57","44","0","11","(X)","(X)","2.5","2.6","5.3","3.4","3.8","2.8","0.0","2.0","28","35","28","35","0","11","0","11","0","11","1.8","2.4","73.7","41.1","0.0","30.0","0.0","37.7","-","**"
"1400000US17043846102","Census Tract 8461.02, DuPage County, Illinois","2002","104","184","99","193","73","102","50","0","11","(X)","(X)","9.2","5.0","9.6","3.6","5.1","2.5","0.0","1.5","28","27","0","11","19","22","9","15","0","11","1.4","1.3","0.0","15.0","9.8","11.3","8.8","13.7","-","**"
"1400000US17043846103","Census Tract 8461.03, DuPage County, Illinois","1910","93","40","29","74","49","146","50","37","36","(X)","(X)","2.1","1.5","3.9","2.5","7.6","2.6","1.9","1.9","31","23","0","16","10","16","21","23","0","16","1.6","1.2","0.0","45.1","13.5","20.8","14.4","14.8","0.0","46.8"
"1400000US17043846104","Census Tract 8461.04, DuPage County, Illinois","1518","60","185","80","138","58","107","44","9","13","(X)","(X)","12.2","5.3","9.1","3.7","7.0","2.9","0.6","0.8","72","70","61","69","11","17","0","11","0","11","4.7","4.7","33.0","28.5","8.0","12.1","0.0","24.1","0.0","95.0"
"1400000US17043846105","Census Tract 8461.05, DuPage County, Illinois","1255","75","40","30","67","40","72","32","0","11","(X)","(X)","3.2","2.4","5.3","3.1","5.7","2.5","0.0","2.4","10","16","0","11","0","11","10","16","0","11","0.8","1.3","0.0","45.1","0.0","34.3","13.9","21.4","-","**"
"1400000US17043846106","Census Tract 8461.06, DuPage County, Illinois","1579","95","32","27","153","57","143","61","13","21","(X)","(X)","2.0","1.7","9.7","3.8","9.1","3.8","0.8","1.3","24","23","0","11","8","13","16","19","0","11","1.5","1.5","0.0","50.4","5.2","8.9","11.2","11.9","0.0","79.0"
"1400000US17043846201","Census Tract 8462.01, DuPage County, Illinois","2214","114","83","56","554","191","172","67","25","34","(X)","(X)","3.7","2.5","25.0","8.5","7.8","3.1","1.1","1.5","68","49","0","16","0","16","49","42","19","30","3.1","2.2","0.0","29.5","0.0","5.3","28.5","21.2","76.0","76.0"
"1400000US17043846202","Census Tract 8462.02, DuPage County, Illinois","2415","125","128","74","236","119","249","105","19","32","(X)","(X)","5.3","3.1","9.8","4.9","10.3","4.3","0.8","1.3","85","68","0","16","18","29","67","61","0","16","3.5","2.8","0.0","20.7","7.6","12.3","26.9","22.6","0.0","65.4"
"1400000US17043846203","Census Tract 8462.03, DuPage County, Illinois","1505","73","23","23","130","63","201","63","19","21","(X)","(X)","1.5","1.6","8.6","4.3","13.4","4.2","1.3","1.4","61","38","0","11","16","17","45","35","0","11","4.1","2.5","0.0","59.4","12.3","13.1","22.4","16.2","0.0","65.4"
"1400000US17043846205","Census Tract 8462.05, DuPage County, Illinois","1255","27","12","19","155","75","133","50","18","19","(X)","(X)","1.0","1.5","12.4","6.0","10.6","4.0","1.4","1.5","32","29","0","11","0","11","32","29","0","11","2.5","2.3","0.0","82.3","0.0","17.5","24.1","18.8","0.0","67.2"
"1400000US17043846206","Census Tract 8462.06, DuPage County, Illinois","1570","75","72","44","65","39","15","22","2","8","(X)","(X)","4.6","2.8","4.1","2.4","1.0","1.4","0.1","0.5","13","20","0","11","13","20","0","11","0","11","0.8","1.2","0.0","32.7","20.0","26.5","0.0","73.6","0.0","100.0"
"1400000US17043846207","Census Tract 8462.07, DuPage County, Illinois","1950","85","47","35","214","88","100","45","9","14","(X)","(X)","2.4","1.8","11.0","4.5","5.1","2.3","0.5","0.7","34","27","0","16","0","16","34","27","0","16","1.7","1.4","0.0","41.6","0.0","13.1","34.0","23.2","0.0","95.0"
"1400000US17043846208","Census Tract 8462.08, DuPage County, Illinois","1154","69","0","11","71","37","97","62","7","11","(X)","(X)","0.0","2.6","6.2","3.2","8.4","5.3","0.6","1.0","9","14","0","11","0","11","9","14","0","11","0.8","1.2","-","**","0.0","33.0","9.3","14.7","0.0","100.0"
"1400000US17043846209","Census Tract 8462.09, DuPage County, Illinois","1267","70","16","17","63","41","34","21","0","11","(X)","(X)","1.3","1.3","5.0","3.2","2.7","1.6","0.0","2.3","0","11","0","11","0","11","0","11","0","11","0.0","2.3","0.0","71.2","0.0","35.6","0.0","48.9","-","**"
"1400000US17043846304","Census Tract 8463.04, DuPage County, Illinois","2178","125","69","61","324","123","358","121","0","16","(X)","(X)","3.2","2.8","14.9","5.7","16.4","5.5","0.0","1.4","92","73","0","16","49","56","43","46","0","16","4.2","3.3","0.0","33.6","15.1","16.7","12.0","11.7","-","**"
"1400000US17043846305","Census Tract 8463.05, DuPage County, Illinois","2183","133","186","79","161","102","116","60","35","41","(X)","(X)","8.5","3.6","7.4","4.6","5.3","2.8","1.6","1.9","59","56","0","16","47","54","0","16","12","19","2.7","2.5","0.0","14.9","29.2","31.2","0.0","22.5","34.3","58.3"
"1400000US17043846307","Census Tract 8463.07, DuPage County, Illinois","2037","115","201","69","208","86","146","44","20","28","(X)","(X)","9.9","3.5","10.2","4.2","7.2","2.1","1.0","1.4","109","64","49","46","51","41","9","14","0","11","5.4","3.1","24.4","22.3","24.5","18.9","6.2","9.6","0.0","63.7"
"1400000US17043846308","Census Tract 8463.08, DuPage County, Illinois","1538","87","176","61","153","74","110","42","27","37","(X)","(X)","11.4","4.0","9.9","4.7","7.2","2.8","1.8","2.4","149","72","28","35","100","61","13","20","8","14","9.7","4.6","15.9","19.1","65.4","19.5","11.8","19.3","29.6","56.3"
"1400000US17043846310","Census Tract 8463.10, DuPage County, Illinois","1782","100","387","109","151","69","53","43","76","59","(X)","(X)","21.7","5.9","8.5","3.9","3.0","2.4","4.3","3.3","174","75","95","61","57","40","8","13","14","17","9.8","4.1","24.5","14.7","37.7","21.5","15.1","25.2","18.4","22.8"
